Police Station,Year,Type,Date,Time,Place,Latitude,Longitude,Hour,Time_Category,Is_Night,Crime_Category,Is_Violent
Konanakunte,2015.0,Ordinary Theft,2015-01-21 00:00:00.000,16:30:00,Near Nimhans Hospital campus Bengaluru.,12.942789,77.596405,16.0,Afternoon,0,Property,0
Konanakunte,2015.0,Ordinary Theft,2015-01-21 00:00:00.000,18:00:00,Near Ashoka Pillar Jayanagar 1st Block Bengaluru.,12.943529,77.58517,18.0,Evening,0,Property,0
Konanakunte,2015.0,Ordinary Theft,2015-02-02 00:00:00.000,15:00:00,Near T.Mariyappa Road Jayanagar 1st Block Bengaluru.,12.941945,77.585178,15.0,Afternoon,0,Property,0
Konanakunte,2015.0,Ordinary Theft,2015-02-20 00:00:00.000,23:00:00,Near Madhavan Park Petrol Bunk Footph Jayanagar 1st Block Bengaluru.,12.936654,77.585267,23.0,Night,1,Property,0
Konanakunte,2015.0,Ordinary Theft,2015-03-16 00:00:00.000,19:00:00,Near Ashoka pillar Jayanagar 1st Block Bengaluru.,12.943529,77.58517,19.0,Evening,0,Property,0
Konanakunte,2015.0,Ordinary Theft,2015-03-20 00:00:00.000,16:30:00,Near T.Mariyappa Road Jayanagar 1st Block Bengaluru.,12.941945,77.585178,16.0,Afternoon,0,Property,0
Konanakunte,2015.0,Ordinary Theft,2015-03-24 00:00:00.000,18:00:00,"No 41, 10 th A Main Jayanagar 1st block Bengaluru.",12.941058,77.586061,18.0,Evening,0,Property,0
Konanakunte,2015.0,Ordinary Theft,2015-03-27 00:00:00.000,11:30:00,Near R.V. Road vijaya college Jayanagar 2nd Block Bengaluru.,12.940924,77.580135,11.0,Morning,0,Property,0
Konanakunte,2015.0,Ordinary Theft,2015-10-04 00:00:00.000,13:30:00,Lalbhagh Bengaluru.,12.952192,77.585083,13.0,Afternoon,0,Property,0
Konanakunte,2015.0,Ordinary Theft,2015-04-13 00:00:00.000,17:00:00,Near Vignan Dental College Lakkasandra Bengaluru.,12.944089,77.597031,17.0,Evening,0,Property,0
Konanakunte,2015.0,Ordinary Theft,2015-01-06 00:00:00.000,10:30:00,Lalbhagh Bengaluru.,12.952192,77.585083,10.0,Morning,0,Property,0
Konanakunte,2015.0,Ordinary Theft,2015-06-15 00:00:00.000,10:30:00,10th C main Jayanagar 1st Block Bengaluru.,12.941116,77.587038,10.0,Morning,0,Property,0
Konanakunte,2015.0,Ordinary Theft,2015-06-24 00:00:00.000,14:00:00,Hosur Road Nimhans Bus Stop Bengaluru,12.939949,77.597681,14.0,Afternoon,0,Property,0
Konanakunte,2015.0,Ordinary Theft,2015-11-07 00:00:00.000,20:00:00,Near Wilson manor Appartment Hosur Road Bengaluru.,12.944009,77.59594,20.0,Evening,1,Property,0
Konanakunte,2015.0,Ordinary Theft,2015-07-21 00:00:00.000,20:00:00,Near Lalbhagh West ge Bengaluru.,12.948133,77.580087,20.0,Evening,1,Property,0
Konanakunte,2015.0,Ordinary Theft,2015-07-28 00:00:00.000,18:40:00,Near Lakkasandra Bus Stop Bengaluru.,12.944045,77.597072,18.0,Evening,0,Property,0
Konanakunte,2015.0,Ordinary Theft,2015-05-09 00:00:00.000,17:00:00,Near Lakkasandra Bus Stop Bengaluru.,12.944045,77.597072,17.0,Evening,0,Property,0
Konanakunte,2015.0,Ordinary Theft,2015-06-09 00:00:00.000,10:00:00,Hosur Road Hopcoms Lalbhagh Bengaluru.,12.951199,77.591267,10.0,Morning,0,Property,0
Konanakunte,2015.0,Ordinary Theft,2015-09-28 00:00:00.000,13:00:00,Near Vignan Dental College Lakkasandra Bengaluru.,12.944045,77.597072,13.0,Afternoon,0,Property,0
Konanakunte,2015.0,Ordinary Theft,2015-06-10 00:00:00.000,13:30:00,Near Rani sarala Devi School Jayanagar 1st Block Bengaluru.,12.939261,77.585214,13.0,Afternoon,0,Property,0
Konanakunte,2015.0,Ordinary Theft,2015-10-10 00:00:00.000,10:30:00,Near South End Pub R.V.Road Jayanagar 2nd Block Bengaluru.,12.938621,77.580436,10.0,Morning,0,Property,0
Konanakunte,2015.0,Ordinary Theft,2015-10-30 00:00:00.000,14:00:00,Near Vijaya College R.V.Road Jayanagar 2nd Block Bengaluru.,12.940924,77.580135,14.0,Afternoon,0,Property,0
Konanakunte,2015.0,Ordinary Theft,2015-11-14 00:00:00.000,06:00:00,Hosur Road Bengaluru,12.941866,77.59739,6.0,Morning,0,Property,0
Konanakunte,2015.0,Ordinary Theft,2015-11-17 00:00:00.000,15:00:00,Near Nimhans Hospital campus Bengaluru.,12.939172,77.594614,15.0,Afternoon,0,Property,0
Konanakunte,2015.0,Ordinary Theft,2015-11-24 00:00:00.000,19:00:00,Near Someshwara Temple Lalbhagh Siddapura Bengaluru.,12.944323,77.587775,19.0,Evening,0,Property,0
Konanakunte,2015.0,Ordinary Theft,2015-03-12 00:00:00.000,11:00:00,Near Lakkasandra Bus Stop Bengaluru.,12.944045,77.597072,11.0,Morning,0,Property,0
Konanakunte,2015.0,Ordinary Theft,2015-12-16 00:00:00.000,10:50:00,Near Maharaja Kalyana Mantapa T.Mariyappa Road Jayanagar 1st Block Bengaluru.,12.945061,77.585683,10.0,Morning,0,Property,0
Konanakunte,2015.0,Ordinary Theft,2015-12-29 00:00:00.000,19:40:00,Near Nimhans Bus stop Hosur Road Bengaluru.,12.940163,77.597572,19.0,Evening,0,Property,0
Konanakunte,2016.0,Ordinary Theft,2016-01-27 00:00:00.000,10:30:00,Near Lalbhagh Glass House Bengaluru.,12.950296,77.584509,10.0,Morning,0,Property,0
Konanakunte,2016.0,Ordinary Theft,2016-01-27 00:00:00.000,14:20:00,Near OPD Block Nimhans Hospital Bengaluru.,12.938784,77.593298,14.0,Afternoon,0,Property,0
Konanakunte,2016.0,Ordinary Theft,2016-06-02 00:00:00.000,21:30:00,Near Nimhans Hospital Bengaluru.,12.942789,77.596405,21.0,Night,1,Property,0
Konanakunte,2016.0,Ordinary Theft,2016-08-02 00:00:00.000,14:00:00,Near OPD Block Nimhans Hospital Bengaluru.,12.938784,77.593298,14.0,Afternoon,0,Property,0
Konanakunte,2016.0,Ordinary Theft,2016-12-02 00:00:00.000,11:00:00,Near Hosur Road Bengaluru.,12.941866,77.59739,11.0,Morning,0,Property,0
Konanakunte,2016.0,Ordinary Theft,2016-03-24 00:00:00.000,18:20:00,Near Lakkasandra Bus Stop Bengaluru.,12.944045,77.597072,18.0,Evening,0,Property,0
Konanakunte,2016.0,Ordinary Theft,2016-03-30 00:00:00.000,14:00:00,"No 387, 7th main, 10th cross 2nd Block Jayanagar Bengaluru.",12.938889,77.582073,14.0,Afternoon,0,Property,0
Konanakunte,2016.0,Ordinary Theft,2016-04-13 00:00:00.000,16:30:00,Near OPD Block Nimhans Hospital Bengaluru.,12.938784,77.593298,16.0,Afternoon,0,Property,0
Konanakunte,2016.0,Ordinary Theft,2016-01-05 00:00:00.000,23:30:00,Near Dubble Road ge Lalbhagh Bengaluru.,12.951485,77.590503,23.0,Night,1,Property,0
Konanakunte,2016.0,Ordinary Theft,2016-01-05 00:00:00.000,23:35:00,Near Dubble Road ge Lalbhagh Bengaluru.,12.951485,77.590503,23.0,Night,1,Property,0
Konanakunte,2016.0,Ordinary Theft,2016-06-17 00:00:00.000,13:00:00,Near Rani sarala Devi School Jayanagar 1st Block Bengaluru.,12.939261,77.585214,13.0,Afternoon,0,Property,0
Konanakunte,2016.0,Ordinary Theft,2016-06-19 00:00:00.000,17:00:00,Near South ge lalbhagh Siddapura Jayanagar 1st block Bengaluru.,12.946087,77.588063,17.0,Evening,0,Property,0
Konanakunte,2016.0,Ordinary Theft,2016-06-20 00:00:00.000,15:00:00,Near Coasta cofee Ashokapillar Jayanagar 2nd Block Bengaluru.,12.94296,77.585117,15.0,Afternoon,0,Property,0
Konanakunte,2016.0,Ordinary Theft,2016-06-26 00:00:00.000,11:45:00,Near Dubble Road ge Lalbhagh Bengaluru.,12.951485,77.590503,11.0,Morning,0,Property,0
Konanakunte,2016.0,Ordinary Theft,2016-02-07 00:00:00.000,12:00:00,"No 246, 10th C Main, Jayanagar 1st block Bengaluru.",12.940373,77.58702,12.0,Afternoon,0,Property,0
Konanakunte,2016.0,Ordinary Theft,2016-08-27 00:00:00.000,09:30:00,"No 209/17, Near BBMP park Jayanagar 2nd Block Bengaluru.",12.939543,77.584092,9.0,Morning,0,Property,0
Konanakunte,2016.0,Ordinary Theft,2016-09-16 00:00:00.000,11:00:00,Near Nimhans Bus stop Bengaluru.,12.940163,77.597572,11.0,Morning,0,Property,0
Konanakunte,2017.0,Ordinary Theft,2017-07-24 00:00:00.000,13:00:00,"No 07, Byrasandra Jayanagar 1st Block Bengaluru.",12.93455,77.588483,13.0,Afternoon,0,Property,0
Konanakunte,2017.0,Ordinary Theft,2017-07-25 00:00:00.000,17:30:00,Near Jayasheela Medicals Byrasnadra Jayanagar 1 st Block Bengaluru.,12.935164,77.592701,17.0,Evening,0,Property,0
Konanakunte,2017.0,Ordinary Theft,2017-10-19 00:00:00.000,18:40:00,Near Hosur Road Weigh Bridge Hombegowda Slum Jayanagar 1st Block Bengaluru.,12.947819,77.593877,18.0,Evening,0,Property,0
Konanakunte,2017.0,Ordinary Theft,2017-10-27 00:00:00.000,12:30:00,Near Lalbhagh Main Ge Bengaluru.,12.953955,77.585205,12.0,Afternoon,0,Property,0
Konanakunte,2017.0,Ordinary Theft,2017-07-11 00:00:00.000,15:00:00,Near Chandrasagar Kalyana Mantapa 2nd Block Jayanagar Bengaluru.,12.941771,77.585065,15.0,Afternoon,0,Property,0
Konanakunte,2018.0,Ordinary Theft,2018-12-07 00:00:00.000,13:00:00,"Near EVA Repair Shop 4th cross, Arekempanahalli Jayanagar 1st Block Bengaluru.",12.947183,77.593819,13.0,Afternoon,0,Property,0
Konanakunte,2018.0,Ordinary Theft,2018-07-08 00:00:00.000,13:30:00,"No 74, Kanakanapalya 2nd Block Jayanagar Bengaluru.",12.942983,77.583639,13.0,Afternoon,0,Property,0
Konanakunte,2019.0,Ordinary Theft,2019-04-15 00:00:00.000,13:00:00,Near mallige Hospital Jayanagar 1st Block Bengaluru.,12.94783,77.59203,13.0,Afternoon,0,Property,0
Konanakunte,2019.0,Ordinary Theft,2019-03-09 00:00:00.000,17:30:00,Kidwai Hospital Campus Bengaluru.,12.937991,77.598547,17.0,Evening,0,Property,0
Konanakunte,2019.0,Ordinary Theft,2019-09-21 00:00:00.000,20:00:00,Lalbhagh DubbleRoad Ge Bengaluru.,12.951485,77.590503,20.0,Evening,1,Property,0
Konanakunte,2019.0,Ordinary Theft,2019-10-25 00:00:00.000,13:30:00,Nimhans Hospital Hosur Road Bengaluru.,12.940004,77.597646,13.0,Afternoon,0,Property,0
Konanakunte,2015.0,Ordinary Theft,2015-01-29 00:00:00.000,23:45:00,NARAYANA NAGAR DODDAKASANDRA BENGALORE CITY,12.88012131,77.55853349,23.0,Night,1,Property,0
Konanakunte,2015.0,Ordinary Theft,2015-02-02 00:00:00.000,12:30:00,KENGERI BUS STOP UTTRAHALLI BENGALORE CITY,12.90716514,77.53591462,12.0,Afternoon,0,Property,0
Konanakunte,2015.0,Ordinary Theft,2015-02-21 00:00:00.000,16:15:00,DODDAKASANDRA BENGALORE CITY,12.88211726,77.55729374,16.0,Afternoon,0,Property,0
Konanakunte,2015.0,Ordinary Theft,2015-02-28 00:00:00.000,16:40:00,UTTARAHALLI BENGALORE CITY,12.9057223,77.53558126,16.0,Afternoon,0,Property,0
Konanakunte,2015.0,Ordinary Theft,2015-03-15 00:00:00.000,17:30:00,PP LAYOUT UTTRAHALLI BENGALORE CITY,12.9069403,77.53562112,17.0,Evening,0,Property,0
Konanakunte,2015.0,Ordinary Theft,2015-03-23 00:00:00.000,18:00:00,ITTAMADU MAIN ROAD BENGALORE CITY,12.91396307,77.53932649,18.0,Evening,0,Property,0
Konanakunte,2015.0,Ordinary Theft,2015-06-22 00:00:00.000,18:50:00,VINAYAK TAKIES HARI NAGAR BENGALORE CITY,12.8801656,77.57497677,18.0,Evening,0,Property,0
Konanakunte,2015.0,Ordinary Theft,2015-03-07 00:00:00.000,10:45:00,BMTC BUS STOP UTTARAHALLI,12.91390096,77.55882025,10.0,Morning,0,Property,0
Konanakunte,2015.0,Ordinary Theft,2015-01-10 00:00:00.000,18:40:00,DODDAKASANDRA BENGALORE CITY,12.88276934,77.55756281,18.0,Evening,0,Property,0
Konanakunte,2015.0,Ordinary Theft,2015-10-17 00:00:00.000,10:45:00,UTTARHALLI CRICLE BENGALORE CITY,12.90626715,77.55057549,10.0,Morning,0,Property,0
Konanakunte,2015.0,Ordinary Theft,2015-07-12 00:00:00.000,11:30:00,KENGERI MAIN ROAD BENGALORE CITY,12.88858018,77.56120326,11.0,Morning,0,Property,0
Konanakunte,2015.0,Ordinary Theft,2015-11-26 00:00:00.000,21:35:00,CHIKKALASANDRA BENGALORE CITY,12.91147627,77.5401234,21.0,Night,1,Property,0
Konanakunte,2015.0,Ordinary Theft,2015-05-12 00:00:00.000,23:10:00,KANAKAPUR MAIN ROAD BENGALORE CITY,12.88316724,77.55773978,23.0,Night,1,Property,0
Konanakunte,2015.0,Ordinary Theft,2015-07-12 00:00:00.000,18:30:00,DODDAKASANDRA BENGALORE CITY,12.90645643,77.54253804,18.0,Evening,0,Property,0
Konanakunte,2016.0,Ordinary Theft,2016-07-01 00:00:00.000,17:40:00,BHCS LAYOUT UTTARAHALLI BENGALORE CITY,12.90471042,77.54488816,17.0,Evening,0,Property,0
Konanakunte,2016.0,Ordinary Theft,2016-01-14 00:00:00.000,nan,NEAR SUB RAGISTER OFFICE KONANNAKUNTE BENGALORE CITY,12.9159205,77.53957438,,Unknown,0,Property,0
Konanakunte,2016.0,Ordinary Theft,2016-01-21 00:00:00.000,nan,ITTAMADU MAIN ROAD AREHALLI BENGALORE CITY,12.88293147,77.56708988,,Unknown,0,Property,0
Konanakunte,2016.0,Ordinary Theft,2016-02-23 00:00:00.000,23:15:00,DODDAKASANDRA KANAKAPUR MAIN ROAD BENGALORE CITY,12.88683128,77.56992868,23.0,Night,1,Property,0
Konanakunte,2016.0,Ordinary Theft,2016-12-03 00:00:00.000,nan,BHCS LAYOUT UTTARAHALLI BENGALORE CITY,12.89246857,77.57540769,,Unknown,0,Property,0
Konanakunte,2016.0,Ordinary Theft,2016-03-30 00:00:00.000,08:40:00,CHUCHAGTA BENGALORE CITY,12.88867402,77.57312221,8.0,Morning,0,Property,0
Konanakunte,2016.0,Ordinary Theft,2016-01-04 00:00:00.000,02:45:00,PP LAYOUT UTTARAHALLI BENGALORE CITY,12.9066004,77.53756529,2.0,Night,1,Property,0
Konanakunte,2016.0,Ordinary Theft,2016-12-04 00:00:00.000,06:00:00,KANAKAPUR MAIN ROAD KONANNAKUTE BENGALORE CITY,12.8831411,77.56498259,6.0,Morning,0,Property,0
Konanakunte,2016.0,Ordinary Theft,2016-07-05 00:00:00.000,11:06:00,CHIKKALASANDRA BENGALORE CITY,12.8941218,77.5507072,11.0,Morning,0,Property,0
Konanakunte,2016.0,Ordinary Theft,2016-05-23 00:00:00.000,16:00:00,HANUMAGIRI LAYOUT CHIKKALASANDRA BENGALORE,12.86717163,77.58310043,16.0,Afternoon,0,Property,0
Konanakunte,2016.0,Ordinary Theft,2016-05-23 00:00:00.000,16:30:00,KANAKAPUR MAIN ROAD DODDAKALASANDRA BENGALORE CITY,12.90931424,77.55526626,16.0,Afternoon,0,Property,0
Konanakunte,2016.0,Ordinary Theft,2016-05-31 00:00:00.000,13:50:00,CHIKKAGOWDANPALYA UTTARAHALLI MAIN ROAD BENGALORE CITY,12.90862205,77.55531561,13.0,Afternoon,0,Property,0
Konanakunte,2016.0,Ordinary Theft,2016-08-29 00:00:00.000,20:00:00,"OPP BWSSB KENGERI MAIN ROAD WER TANK P,P LAYOUT BENGALORE CITY",12.9057223,77.53558126,20.0,Evening,1,Property,0
Konanakunte,2016.0,Ordinary Theft,2016-08-30 00:00:00.000,17:00:00,UTTARAHALLI SUBRAMANYAPUR MAIN ROAD BENGALORE CITY,12.90519495,77.54491162,17.0,Evening,0,Property,0
Konanakunte,2016.0,Ordinary Theft,2016-09-27 00:00:00.000,17:00:00,NEW BANK COLONEY KONANNAKUNTE BENGALORE CITY,12.90795681,77.53644101,17.0,Evening,0,Property,0
Konanakunte,2016.0,Ordinary Theft,2016-06-10 00:00:00.000,18:30:00,PLACE ROAD VASA NAGAR BENGALORE CITY,12.87795004,77.53644101,18.0,Evening,0,Property,0
Konanakunte,2016.0,Ordinary Theft,2016-10-21 00:00:00.000,12:45:00,UTTRAHALLI MAIN ROAD PRHANA SCHOOL BENGALORE CITY,12.90626715,77.55057549,12.0,Afternoon,0,Property,0
Konanakunte,2016.0,Ordinary Theft,2016-10-27 00:00:00.000,18:40:00,CHUCHAGTA MAIN ROAD BENGALORE CITY,12.87547634,77.57041839,18.0,Evening,0,Property,0
Konanakunte,2016.0,Ordinary Theft,2016-12-27 00:00:00.000,10:40:00,UTTARAHALLI SUBRAMANYAPUR MAIN ROAD BENGALORE CITY,12.90616017,77.52982708,10.0,Morning,0,Property,0
Konanakunte,2017.0,Ordinary Theft,2017-06-03 00:00:00.000,14:00:00,AGS LAYOUT AREHALLI VILLEGE BENGALORE CITY,12.91564682,77.53910415,14.0,Afternoon,0,Property,0
Konanakunte,2017.0,Ordinary Theft,2017-04-04 00:00:00.000,18:00:00,HANUMAGIRI BETTA AGS LAYOUT BENGALORE CITY,12.89537161,77.55032355,18.0,Evening,0,Property,0
Konanakunte,2017.0,Ordinary Theft,2017-06-14 00:00:00.000,13:45:00,CANARA BANK OPP KONANNAKUNTE CROSS BENGALORE,12.8831411,77.56498259,13.0,Afternoon,0,Property,0
Konanakunte,2017.0,Ordinary Theft,2017-06-15 00:00:00.000,13:00:00,KENGERI MAIN ROAD AREHALLI BUS STOP BENGALORE CITY,12.88992359,77.58079977,13.0,Afternoon,0,Property,0
Konanakunte,2017.0,Ordinary Theft,2017-06-16 00:00:00.000,11:30:00,PTALAMMA TEMPLE KENGERI MAIN ROAD PP LAYOUT BENGALORE CITY,12.904705,77.53011,11.0,Morning,0,Property,0
Konanakunte,2017.0,Ordinary Theft,2017-07-16 00:00:00.000,21:30:00,KENGERI TOWARDS ELETRAN CITY BENGALORE CITY,12.89977036,77.54865692,21.0,Night,1,Property,0
Konanakunte,2017.0,Ordinary Theft,2017-07-19 00:00:00.000,10:00:00,BANSHANKARI TOWADS BANK COLONEY UTTARAHALLI BENGALORE CITY,12.9144943,77.55021425,10.0,Morning,0,Property,0
Konanakunte,2017.0,Ordinary Theft,2017-07-25 00:00:00.000,15:45:00,KANAKAPUR MAIN ROAD DODDAKALASANDRA BENGALORE CITY,12.88296498,77.55735933,15.0,Afternoon,0,Property,0
Konanakunte,2017.0,Ordinary Theft,2017-07-29 00:00:00.000,10:30:00,KENGERI TOWARDS VASANTAPUR BENGALORE CITY,12.9057223,77.53558126,10.0,Morning,0,Property,0
Konanakunte,2017.0,Ordinary Theft,2017-09-14 00:00:00.000,nan,RAMAJENEYA NAGAR CHIKKALSANDRA BENGALORE CITY,12.90868716,77.54411899,,Unknown,0,Property,0
Konanakunte,2017.0,Ordinary Theft,2017-08-16 00:00:00.000,14:00:00,KONANNAKUNTE SINGLE KANAKAPUR MAIN ROAD BENGALORE CITY,12.8831411,77.56498259,14.0,Afternoon,0,Property,0
Konanakunte,2017.0,Ordinary Theft,2017-08-27 00:00:00.000,17:15:00,SINHADRI SPRINING APPARTMENT GE NAER UTTARAHALLI,12.88376625,77.56842522,17.0,Evening,0,Property,0
Konanakunte,2017.0,Ordinary Theft,2017-05-09 00:00:00.000,nan,CANARA BANK M UTTARAHALLI MAIN ROAD BENGALORE,12.91386713,77.54283946,,Unknown,0,Property,0
Konanakunte,2017.0,Ordinary Theft,2017-05-10 00:00:00.000,22:30:00,MANJUNHA NAGAR UTTARAHALLI MAIN ROAD BENGALORE CITY,12.90958449,77.55159728,22.0,Night,1,Property,0
Konanakunte,2017.0,Ordinary Theft,2017-11-30 00:00:00.000,11:30:00,BEHIND SINDICE BANK DODDAKALASANDRA BENGALORE CITY,12.88316724,77.55773978,11.0,Morning,0,Property,0
Konanakunte,2018.0,Ordinary Theft,2018-01-14 00:00:00.000,11:00:00,"NO,15TH 01ST CROSS, MUNIREDDY LYT, CHIKKALLASANDRA, Bengaluru
City",12.90912148,77.55154907,11.0,Morning,0,Property,0
Konanakunte,2018.0,Ordinary Theft,2018-01-28 00:00:00.000,04:00:00,"KUVEMPU ROAD NEAR SAMUDAYA BHAVANA, VASANTHAPURA",12.88566566,77.55349801,4.0,Night,1,Property,0
Konanakunte,2018.0,Ordinary Theft,2018-06-02 00:00:00.000,01:30:00,"UTTARAHALLI, Bengaluru City,",12.90590517,77.54273152,1.0,Night,1,Property,0
Konanakunte,2018.0,Ordinary Theft,2018-02-19 00:00:00.000,02:00:00,"UTTARAHALLI BMTC BUS STOP, UTTARAHALLI, Bengaluru City,",12.89977036,77.54865692,2.0,Night,1,Property,0
Konanakunte,2018.0,Ordinary Theft,2018-02-20 00:00:00.000,11:00:00,"KADIRENAHALLI PETROL BONK, KADIRENAHALLI PETROL BONK, Bengaluru
City,",,77.56139175,11.0,Morning,0,Property,0
Konanakunte,2018.0,Ordinary Theft,2018-03-05 00:00:00.000,04:45:00,"C/O DR NAGESH DIYA SPECIALITY EYE CARE, NO,08/10, SITE NO 12/1 SB
PURA MAIN ROAD UTTARAHAL, Bengaluru City,",12.87638468,77.57835281,4.0,Night,1,Property,0
Konanakunte,2018.0,Ordinary Theft,2018-05-20 00:00:00.000,07:30:00,"UTTARAHALLI BUS STOP, UTTARAHALLI, Bengaluru City,",12.90809631,77.54853759,7.0,Morning,0,Property,0
Konanakunte,2018.0,Ordinary Theft,2018-05-07 00:00:00.000,09:30:00,"BRIGHTWAY SCHOOL ROAD SIRI SURYODAYA APTS, GOWDANAPALYA,
Bengaluru City",12.89246857,77.57540769,9.0,Morning,0,Property,0
Konanakunte,2018.0,Ordinary Theft,2018-07-17 00:00:00.000,08:20:00,"KONANAKUNTE CROSS, KONANAKUNTE, Bengaluru City,",12.89108917,77.55497675,8.0,Morning,0,Property,0
Konanakunte,2018.0,Ordinary Theft,2018-03-08 00:00:00.000,05:30:00,"BESIDE PARTHANA SCHOOL EMPTY SITE, CHIKKALLASANDRA, Bengaluru
City,",12.91590055,77.54746898,5.0,Morning,1,Property,0
Konanakunte,2018.0,Ordinary Theft,2018-07-08 00:00:00.000,12:00:00,"AGS LAYOUT BUS STAND, AGS LYT UTTARAHALLI HOBALI, Bengaluru City,",12.91590055,,12.0,Afternoon,0,Property,0
Konanakunte,2018.0,Ordinary Theft,2018-01-10 00:00:00.000,01:11:00,"NEAR BRIDGE PP LYT, UTTARAHALLI, Bengaluru City,",12.9057223,77.53558126,1.0,Night,1,Property,0
Konanakunte,2018.0,Ordinary Theft,2018-05-11 00:00:00.000,10:30:00,"BANK COLONY, CHIKKALLASANDRA, Bengaluru City",12.9159205,77.53957438,10.0,Morning,0,Property,0
Konanakunte,2018.0,Ordinary Theft,2018-11-12 00:00:00.000,04:00:00,"CANARA BANK CORNER BRAHMI JUICE CENTERE NEAR, UTTARAHALLI,
Bengaluru City,",12.90657165,77.54644706,4.0,Night,1,Property,0
Konanakunte,2019.0,Ordinary Theft,2019-01-24 00:00:00.000,06:30:00,"OPPOSITE AREHALLI ARCH, AREHALLI, Bengaluru City,",12.88293147,77.56708988,6.0,Morning,0,Property,0
Konanakunte,2019.0,Ordinary Theft,2019-04-02 00:00:00.000,11:00:00,"NEAR KONANAKUNTE CROSS, KONANAKUNTE CROSS, Bengaluru City,",,77.56498259,11.0,Morning,0,Property,0
Konanakunte,2019.0,Ordinary Theft,2019-11-02 00:00:00.000,04:00:00,"OPPO SUBRAMANYASWAMY TEMPLE SUBRAMANYAPURA,
SUBRAMANYAPURA POST UTTARAHALLI, Bengaluru City,",12.9069823,77.552059,4.0,Night,1,Property,0
Konanakunte,2019.0,Ordinary Theft,2019-12-02 00:00:00.000,11:30:00,"SUBRAMANYASWAMY TEMPLE SUBRAMANYAPURA, UTTARAHALLI,
Bengaluru City,",12.89900112,77.544042,11.0,Morning,0,Property,0
Konanakunte,2019.0,Ordinary Theft,2019-12-02 00:00:00.000,09:45:00,"SUBRAMANYASWAMY TEMPLE SUBRAMANYAPURA, UTTARAHALLI,
Bengaluru City,",12.9069823,77.552059,9.0,Morning,0,Property,0
Konanakunte,2019.0,Ordinary Theft,2019-05-24 00:00:00.000,05:00:00,"NO 04 9TH CROSS KUVEMPU ROAD ABBAYYANAIDU STUDIO N,
CHIKKALLASANDRA, Bengaluru City,",12.90912148,77.55154907,5.0,Morning,1,Property,0
Konanakunte,2019.0,Ordinary Theft,2019-05-28 00:00:00.000,10:30:00,"RAJHADRI HOTEL UTTARAHALLI KENGERI, MAIN ROAD
NEAR UTTARAHALLI LAKE, Bengaluru City",12.91242363,77.54851768,10.0,Morning,0,Property,0
Konanakunte,2019.0,Ordinary Theft,2019-05-07 00:00:00.000,11:50:00,"PARKING PLACE IN FRONT OF RAJHADRI HOTEL, KENGERI MAIN ROAD
UTTARAHALLI, Bengaluru City,",12.9057223,77.53558126,11.0,Morning,0,Property,0
Konanakunte,2019.0,Ordinary Theft,2019-04-08 00:00:00.000,05:30:00,"BRUNDAVANA MAIN ROAD, MARTHAS ROAD,, RAMANJANEYA
NAGARA UTTARAHALLI, Bengaluru City,",12.91209012,77.54629226,5.0,Morning,1,Property,0
Konanakunte,2019.0,Ordinary Theft,2019-12-09 00:00:00.000,02:00:00,"3RD CROSS NAIDU LAYOUT, SUBRAMANYAPURA POST, Bengaluru City,",12.91119993,77.54670654,2.0,Night,1,Property,0
Konanakunte,2019.0,Ordinary Theft,2019-09-14 00:00:00.000,07:00:00,"MANU STORE VASANTHAPURA MAIN ROAD, KONANAKUNTE
CROSS, Bengaluru City,",12.91381524,77.54861884,7.0,Morning,0,Property,0
Konanakunte,2019.0,Ordinary Theft,2019-10-17 00:00:00.000,05:30:00,"BMTC BUS NO 210, UTTARAHALLI, Bengaluru City,",12.9057223,77.53558126,5.0,Morning,1,Property,0
Konanakunte,2019.0,Ordinary Theft,2019-11-25 00:00:00.000,09:00:00,"SRI TEMPO BYREGOWDA HOUSE,, 5TH MAIN,
APPAIAHSWAMY LYT,, Bengaluru City,",12.8790848983184,77.5678096465074,9.0,Morning,0,Property,0
Konanakunte,2015.0,Ordinary Theft,2015-01-15 00:00:00.000,17:00:00,"Near Anjaney svamy Temple, Gubbalal Circle, Gubbala, Bangalore.",12.885537,77.542174,17.0,Evening,0,Property,0
Konanakunte,2015.0,Ordinary Theft,2015-01-21 00:00:00.000,12:00:00,"No.49, Inside the compound, ManjunhNagar, Raghuvanhalli, Bangalore.",12.898497,77.531456,12.0,Afternoon,0,Property,0
Konanakunte,2015.0,Ordinary Theft,2015-04-02 00:00:00.000,10:30:00,"Near Chikkegoudanpalya, Turalli Foresrt, Bangalore.",12.882547,77.531487,10.0,Morning,0,Property,0
Konanakunte,2015.0,Ordinary Theft,2015-11-02 00:00:00.000,10:30:00,"Andhra Branch, Raghuvanahalli, Bangalore.",12.894879,77.531497,10.0,Morning,0,Property,0
Konanakunte,2015.0,Ordinary Theft,2015-04-24 00:00:00.000,08:00:00,"7tm Main, Narayan nagar, Tippasandra, Bangalore.",12.882457,77.534879,8.0,Morning,0,Property,0
Konanakunte,2015.0,Ordinary Theft,2015-06-16 00:00:00.000,10:00:00,"No.1670, BCMC Layout, Gubbalal, Kanakapura Main Road, Bangalore.",12.894578,77.543257,10.0,Morning,0,Property,0
